serie;set;appAfkorting;huidigeMapping;rang;candidateExpansionId;score;overlap;appUniekeNamen;cmUniekeNamen;cmProducten;cardmarketSetcode;cardmarketSetnaam;sampleOverlap;sampleAlleenApp;sampleAlleenCardmarket;advies
Diamond & Pearl;Majestic Dawn;MD;;6;4301;0.073;3;92;14;14;;;mom s kindness, poke ball, warp point;aerodactyl, aipom, ambipom, articuno, bronzong, bronzor, buneary, burmy sandy cloak, call energy, chatot, chimchar, chingling, combee, cresselia;double full heal, dusclops lv 40 confuse ray trick room, dusknoir lv 47 spirit pulse darkness mist, duskull lv 10 tackle surprise attack, energy switch, giratina lv 55 let loose earth power, grovyle lv 23 tail shake slam, miasma valley, miltank lv 27 collect energy milk stomp, shaymin lv 44 energy blow aromatherapy, treecko lv 11 call for friends poison breath;zwak/alternatief
Diamond & Pearl;Majestic Dawn;MD;;7;4284;0.0685;3;92;16;16;;;energy restore, energy search, poke ball;aerodactyl, aipom, ambipom, articuno, bronzong, bronzor, buneary, burmy sandy cloak, call energy, chatot, chimchar, chingling, combee, cresselia;arcanine g lv 60 extreme speed overrun, camerupt g lv 57 searing flame earth power, charizard g lv 65 flame jet heat blast, charizard g lv x call for power malevolent fire, crawdaunt g lv 61 smash turn hyper beam, cyrus s initiative, manectric g lv 58 energy absorption thunder fang, pokedex handy910is, raticate g lv 57 find biting fang, sableye g lv 58 scratch astonish, sp energy, switch, team galactic s invention g 107 technical machine g damage porter;zwak/alternatief
Diamond & Pearl;Majestic Dawn;MD;;8;4316;0.0685;3;92;16;16;;;dusk ball, energy search, fossil excavator;aerodactyl, aipom, ambipom, articuno, bronzong, bronzor, buneary, burmy sandy cloak, call energy, chatot, chimchar, chingling, combee, cresselia;armor fossil armor stone, bastiodon lv 51 protective wall anger revenge, girafarig lv 27 crane neck psybeam, magby lv 5 baby evolution scorch, magmar lv 30 flare flamethrower, magmortar lv 48 smoke bomb flare drum, multi energy, pluspower, pokedex handy910is, shieldon lv 26 hard face shield attack, switch, team galactic s wager, unown t lv 14 throw hidden power;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;1;1558;0.0568;6;105;106;111;;;amulet coin, felicity s drawing, leftovers, moonlight stadium, premier ball, rare candy;altaria, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken, cresselia;altaria lv 42 dragonbreath cotton cloud, arbok lv 31 deadly poison wrap, baltoy lv 11 psychic balance spin turn, beedrill lv 41 band attack twineedle, blaziken lv 56 fire dance flame kick, buizel lv 14 headbutt surf, butterfree lv 36 parallel drain dozing scales, cacnea lv 12 sand attack poison sting, cacturne lv 36 pin missile needle arm, caterpie lv 6 pupate tackle, clamperl lv 15 clamp sparkling pearl, claydol lv 45 cosmic power spinning attack, combusken lv 24 bulk up double kick, cresselia lv 48 moon twinkle lunar dance;MOGELIJK - handmatig controleren
Diamond & Pearl;Great Encounters;GE;;2;4309;0.0554;5;105;70;70;;;amulet coin, felicity s drawing, moonlight stadium, premier ball, rare candy;altaria, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken, cresselia;beedrill lv 41 band attack twineedle, blaziken lv 56 fire dance flame kick, call energy, combusken lv 24 bulk up double kick, cresselia lv 48 moon twinkle lunar dance, cresselia lv x full moon dance moon skip, darkrai lv 38 reach over darkness pursuit, drowzee lv 13 hypnosis headbutt, eevee lv 14 call for family lunge, exploud lv 58 ambient noise hyper voice, fearow lv 29 fury attack drill peck, feebas lv 4 splash fast evolution, garchomp lv x dragon pulse restore, granbull lv 34 daunt rage;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;3;4308;0.0443;4;105;70;70;;;felicity s drawing, leftovers, premier ball, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;aerodactyl lv 44 primal claw supersonic, altaria lv 42 dragonbreath cotton cloud, arbok lv 31 deadly poison wrap, articuno lv 46 freezing screech blizzard, baltoy lv 11 psychic balance spin turn, butterfree lv 36 parallel drain dozing scales, cacnea lv 12 sand attack poison sting, cacturne lv 36 pin missile needle arm, call energy, caterpie lv 6 pupate tackle, clamperl lv 15 clamp sparkling pearl, claydol lv 45 cosmic power spinning attack, dawn stadium, delibird lv 26 present ice ball;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;4;2028;0.0332;3;105;70;111;;;moonlight stadium, premier ball, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;aaron s collection, azelf lv 55 time walk lock up, baltoy lv 11 psychic balance spin turn, bebe s search, beedrill lv 41 band attack twineedle, beedrill lv 47 flutter wings needle shock, broken time space, bronzong g lv 58 galactic switch psychic pulse, call energy, chatot lv 30 mimic chatter, claydol lv 45 cosmic power spinning attack, crobat g lv 44 flash bite toxic fang, cynthia s feelings, cyrus s conspiracy;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;5;2026;0.032;3;105;77;109;;;felicity s drawing, moonlight stadium, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;aaron s collection, azelf lv 50 downer material mind pulse, azelf lv 55 time walk lock up, azelf lv x psychic aura deep balance, baltoy lv 11 psychic balance spin turn, baltoy lv 19 spinning attack quick turn, bebe s search, broken time space, bronzong g lv 58 galactic switch psychic pulse, call energy, claydol lv 45 cosmic power spinning attack, combee lv 12 honey alert, crobat g lv 44 flash bite toxic fang, cyclone energy;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;6;6334;0.0201;2;105;90;118;;;leftovers, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;absol swirling disaster claw rend, arven, boss s orders ghetsis, bouffalant bouffer damage rush, bronzong metal transfer zen headbutt, bronzor metal press, candice, capturing aroma, chatot cycle draw flap, cobalion justified law follow up, cook, crushing hammer, dachsbun well baked body headbutt bounce, dark patch;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;7;6309;0.0194;2;105;100;101;;;leftovers, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;aipom filch smack, altaria ex humming heal light pulse, ambipom collect hand fling, arctibax sharp fin frost smash, arven, basic darkness energy, basic fighting energy, basic fire energy, basic grass energy, basic lightning energy, basic metal energy, basic psychic energy, basic water energy, baxcalibur super cold buster tail;zwak/alternatief
Diamond & Pearl;Great Encounters;GE;;8;6121;0.0168;2;105;128;163;;;leftovers, rare candy;altaria, amulet coin, arbok, baltoy, beedrill, blaziken, buizel, butterfree, cacnea, cacturne, caterpie, clamperl, claydol, combusken;amoonguss dangerous spores, artazon, atticus, bellibolt insulator thunderous edge, blissey busybody nurse happy cyclone, buizel quick attack, cetitan hammer in sweeping tackle, cetoddle tackle, chansey pound egg rolling, clavell, combee double spin, copperajah ex bronze body nosequake, crocalor steady firebreathing hyper voice, cufant stampede;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;1;4311;0.1607;9;132;18;19;;;bebe s search, night maintenance, potion, professor oak s visit, professor rowan, rival, roseanne s research, switch, team galactic s mars;absol, ampharos, arcanine, bagon, banette, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard, charmander;burmy sandy cloak lv 10 wear cloak sandy cloak tackle, corsola lv 32 rally hook, gallade lv 55 sonic blade psychic cut, kirlia lv 28 psychic research telekinesis, palkia lv 67 spacial rend transback, palkia lv x restructure hydro reflect, ralts lv 13 smack confuse ray, spinda lv 25 dish out synchro punch, wormadam sandy cloak lv 37 sandy cloak push over;MOGELIJK - handmatig controleren
Diamond & Pearl;Secret Wonders;SW;;2;4312;0.1607;9;132;18;19;;;bebe s search, night maintenance, pluspower, professor oak s visit, professor rowan, rival, roseanne s research, switch, team galactic s mars;absol, ampharos, arcanine, bagon, banette, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard, charmander;ampharos lv 52 jamming cluster bolt, burmy plant cloak lv 10 wear cloak plant cloak tackle, dialga lv 68 time bellow flash cannon, dialga lv x time skip metal flash, flaaffy lv 26 attract current electromagnetic kick, mareep lv 11 thundershock static shock, mothim lv 39 silver wind raging scales, sentret lv 11 grope scratch, stantler lv 28 lead frighten horn;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;3;1557;0.0758;10;132;132;136;;;bebe s search, night maintenance, pluspower, potion, professor oak s visit, professor rowan, rival, roseanne s research, switch, team galactic s mars;absol, ampharos, arcanine, bagon, banette, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard, charmander;absol lv 31 baleful wind raid, ampharos lv 52 jamming cluster bolt, arcanine lv 48 flame dash inferno onrush, bagon lv 11 bite rage, banette lv 42 ghost head spiteful pain, blastoise lv 52 waterlog hydro pump, breloom lv 40 drain punch homing uppercut, bulbasaur lv 14 shake vine bullet seed, burmy plant cloak lv 10 wear cloak plant cloak tackle, burmy sandy cloak lv 10 wear cloak sandy cloak tackle, burmy trash cloak lv 10 wear cloak trash cloak tackle, carvanha lv 18 slash bite away, charizard lv 55 fury blaze blast burn, charmander lv 8 gnaw lava burn;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;4;4307;0.0601;4;132;26;28;;;pluspower, potion, professor oak s visit, switch;absol, ampharos, arcanine, bagon, banette, bebe s search, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard;aipom lv 15 scratch last resort, ambipom lv 34 astonish hang high, buizel lv 14 headbutt surf, chatot lv 30 mimic chatter, delibird lv 26 present ice ball, electabuzz lv 32 thundershock thunder, electivire lv 50 motor drive discharge, energy restore, energy search, energy switch, floatzel lv 32 agility aqua jet, glameow lv 14 captivate slash, latias lv 45 miraculous light mist ball, latios lv 47 energy draw luster purge;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;5;4278;0.0551;3;132;17;17;;;potion, professor rowan, switch;absol, ampharos, arcanine, bagon, banette, bebe s search, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard;arceus lv 100 lightning turn, arceus lv 100 psychic mind bend, arceus lv x multitype psychic bolt, beginning door, bronzong lv 45 wide laser hyper beam, bronzor lv 15 hypnosis spinning attack, electrike lv 20 bite, gastly lv 15 gnaw suffocating gas, gengar lv 46 sharpshooting poison jab, gulpin lv 19 collect drool, haunter lv 37 psyshot shadow bind, manectric lv 44 tackle head bolt, mom s kindness, poke ball;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;6;4279;0.0551;3;132;17;17;;;potion, professor rowan, switch;absol, ampharos, arcanine, bagon, banette, bebe s search, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard;arceus lv 100 fire bright flame, arceus lv 100 grass leaf refresh, arceus lv x multitype meteor blast, beginning door, grovyle lv 24 quick attack cut, mom s kindness, pelipper lv 49 water ball wing attack, poke ball, ponyta lv 13 tackle stomp, rapidash lv 45 searing flame flare, sceptile lv 59 leaf supply dual cut, tangela lv 9 collect stun spore, treecko lv 13 pound slash, wingull lv 8 rain splash;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;7;4197;0.0536;3;132;18;18;;;darkness energy, metal energy, switch;absol, ampharos, arcanine, bagon, banette, bebe s search, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard;bianca, cheren, cryogonal ice edge, energy search, eviolite, golduck confuse ray water gun, great ball, keldeo slicing blade hydro pump, klink reckless charge, mandibuzz gust dual cut, psyduck dazzle dance, rocky helmet, skarmory claw drill peck, vullaby gust razor wing;zwak/alternatief
Diamond & Pearl;Secret Wonders;SW;;8;4187;0.0535;5;132;55;72;;;darkness energy, metal energy, pluspower, potion, switch;absol, ampharos, arcanine, bagon, banette, bebe s search, blastoise, breloom, bulbasaur, burmy plant cloak, burmy sandy cloak, burmy trash cloak, carvanha, charizard;aggron mega punch rising lunge, alomomola double slap ram, aron tackle wak, azumarill bubble drain, cobalion metal claw, deerling rear kick, durant vice grip crunch, electabuzz electric punch, electivire head bolt electroslug, fennel s help, fighting energy, fire energy, frillish wave splash, golett headbutt mega punch;zwak/alternatief
Diamond & Pearl;Mysterious Treasures;MT;;1;4315;0.0781;4;124;16;16;;;fossil excavator, multi energy, quick ball, team galactic s wager;abomasnow, abra, aggron, aipom, alakazam, ambipom, ariados, armor fossil, aron, azelf, barboach, bastiodon, bayleef, bebe s search;cranidos lv 24 headbutt steamroll, dunsparce lv 21 snake hook bite and run, energy search, pichu lv 6 baby evolution chupi, pikachu lv 15 electro recycle bikabika, pokedex handy910is, potion, raichu lv 40 electromagnetic induction explosive thunder, rampardos lv 48 assurance hasty headbutt, skull fossil skull stone, unown m lv 15 magnet hidden power, warp point;zwak/alternatief
Diamond & Pearl;Mysterious Treasures;MT;;2;4316;0.0781;4;124;16;16;;;dusk ball, fossil excavator, multi energy, team galactic s wager;abomasnow, abra, aggron, aipom, alakazam, ambipom, ariados, armor fossil, aron, azelf, barboach, bastiodon, bayleef, bebe s search;armor fossil armor stone, bastiodon lv 51 protective wall anger revenge, energy search, girafarig lv 27 crane neck psybeam, magby lv 5 baby evolution scorch, magmar lv 30 flare flamethrower, magmortar lv 48 smoke bomb flare drum, pluspower, pokedex handy910is, shieldon lv 26 hard face shield attack, switch, unown t lv 14 throw hidden power;zwak/alternatief
Diamond & Pearl;Mysterious Treasures;MT;;3;2027;0.0744;7;124;61;95;;;bebe s search, lake boundary, metal energy, multi energy, night maintenance, team galactic s wager, time space distortion;abomasnow, abra, aggron, aipom, alakazam, ambipom, ariados, armor fossil, aron, azelf, barboach, bastiodon, bayleef, bidoof;baltoy lv 11 psychic balance spin turn, blissey lv 44 kind egg happy chance, call energy, castaway, celio s network, cessation crystal, chansey lv 31 scrunch double edge, chatot lv 30 mimic chatter, claydol lv 45 cosmic power spinning attack, copycat, croagunk lv 13 light punch poison sting, crystal beach, cyclone energy, double rainbow energy;zwak/alternatief
