status;matchType;candidateCount;appKey;serie;set;abbr;kaartnr;kaartnaam;cmProductId;cmExpansionId;cmSetCode;cmSetName;cmNumber;cmName;cmRawName;price;foilTrendPrice;url
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|107|Misdreavus;Diamond & Pearl;Legends Awakened;LA;107;Misdreavus;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|108|Nincada;Diamond & Pearl;Legends Awakened;LA;108;Nincada;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|109|Nosepass;Diamond & Pearl;Legends Awakened;LA;109;Nosepass;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|110|Numel;Diamond & Pearl;Legends Awakened;LA;110;Numel;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|111|Oddish;Diamond & Pearl;Legends Awakened;LA;111;Oddish;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|112|Oddish;Diamond & Pearl;Legends Awakened;LA;112;Oddish;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|113|Pineco;Diamond & Pearl;Legends Awakened;LA;113;Pineco;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|114|Poliwag;Diamond & Pearl;Legends Awakened;LA;114;Poliwag;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|115|Poliwhirl;Diamond & Pearl;Legends Awakened;LA;115;Poliwhirl;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|116|Poochyena;Diamond & Pearl;Legends Awakened;LA;116;Poochyena;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|117|Riolu;Diamond & Pearl;Legends Awakened;LA;117;Riolu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|118|Shinx;Diamond & Pearl;Legends Awakened;LA;118;Shinx;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|119|Skitty;Diamond & Pearl;Legends Awakened;LA;119;Skitty;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|120|Sneasel;Diamond & Pearl;Legends Awakened;LA;120;Sneasel;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|121|Spoink;Diamond & Pearl;Legends Awakened;LA;121;Spoink;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|122|Staryu;Diamond & Pearl;Legends Awakened;LA;122;Staryu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|123|Swinub;Diamond & Pearl;Legends Awakened;LA;123;Swinub;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|124|Taillow;Diamond & Pearl;Legends Awakened;LA;124;Taillow;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|125|Tentacool;Diamond & Pearl;Legends Awakened;LA;125;Tentacool;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|126|Tyrogue;Diamond & Pearl;Legends Awakened;LA;126;Tyrogue;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|127|Weepinbell;Diamond & Pearl;Legends Awakened;LA;127;Weepinbell;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|128|Yanma;Diamond & Pearl;Legends Awakened;LA;128;Yanma;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|129|Bubble Coat;Diamond & Pearl;Legends Awakened;LA;129;Bubble Coat;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|130|Buck's Training;Diamond & Pearl;Legends Awakened;LA;130;Buck's Training;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|131|Cynthia's Feelings;Diamond & Pearl;Legends Awakened;LA;131;Cynthia's Feelings;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|132|Energy Pickup;Diamond & Pearl;Legends Awakened;LA;132;Energy Pickup;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|133|Poké Radar;Diamond & Pearl;Legends Awakened;LA;133;Poké Radar;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|134|Snowpoint Temple;Diamond & Pearl;Legends Awakened;LA;134;Snowpoint Temple;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|135|Stark Mountain;Diamond & Pearl;Legends Awakened;LA;135;Stark Mountain;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|136|Technical Machine TS-1;Diamond & Pearl;Legends Awakened;LA;136;Technical Machine TS-1;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|137|Technical Machine TS-2;Diamond & Pearl;Legends Awakened;LA;137;Technical Machine TS-2;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|138|Claw Fossil;Diamond & Pearl;Legends Awakened;LA;138;Claw Fossil;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|139|Root Fossil;Diamond & Pearl;Legends Awakened;LA;139;Root Fossil;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|140|Azelf LV.X;Diamond & Pearl;Legends Awakened;LA;140;Azelf LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|141|Gliscor LV.X;Diamond & Pearl;Legends Awakened;LA;141;Gliscor LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|142|Magnezone LV.X;Diamond & Pearl;Legends Awakened;LA;142;Magnezone LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|143|Mesprit LV.X;Diamond & Pearl;Legends Awakened;LA;143;Mesprit LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|144|Mewtwo LV.X;Diamond & Pearl;Legends Awakened;LA;144;Mewtwo LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|145|Rhyperior LV.X;Diamond & Pearl;Legends Awakened;LA;145;Rhyperior LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Legends Awakened|LA|146|Uxie LV.X;Diamond & Pearl;Legends Awakened;LA;146;Uxie LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|001|Articuno;Diamond & Pearl;Majestic Dawn;MD;001;Articuno;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|002|Cresselia;Diamond & Pearl;Majestic Dawn;MD;002;Cresselia;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|003|Darkrai;Diamond & Pearl;Majestic Dawn;MD;003;Darkrai;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|004|Dialga;Diamond & Pearl;Majestic Dawn;MD;004;Dialga;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|005|Glaceon;Diamond & Pearl;Majestic Dawn;MD;005;Glaceon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|006|Kabutops;Diamond & Pearl;Majestic Dawn;MD;006;Kabutops;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|007|Leafeon;Diamond & Pearl;Majestic Dawn;MD;007;Leafeon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|008|Manaphy;Diamond & Pearl;Majestic Dawn;MD;008;Manaphy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|009|Mewtwo;Diamond & Pearl;Majestic Dawn;MD;009;Mewtwo;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|010|Moltres;Diamond & Pearl;Majestic Dawn;MD;010;Moltres;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|011|Palkia;Diamond & Pearl;Majestic Dawn;MD;011;Palkia;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|012|Phione;Diamond & Pearl;Majestic Dawn;MD;012;Phione;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|013|Rotom;Diamond & Pearl;Majestic Dawn;MD;013;Rotom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|014|Zapdos;Diamond & Pearl;Majestic Dawn;MD;014;Zapdos;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|015|Aerodactyl;Diamond & Pearl;Majestic Dawn;MD;015;Aerodactyl;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|016|Bronzong;Diamond & Pearl;Majestic Dawn;MD;016;Bronzong;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|017|Empoleon;Diamond & Pearl;Majestic Dawn;MD;017;Empoleon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|018|Espeon;Diamond & Pearl;Majestic Dawn;MD;018;Espeon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|019|Flareon;Diamond & Pearl;Majestic Dawn;MD;019;Flareon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|020|Glaceon;Diamond & Pearl;Majestic Dawn;MD;020;Glaceon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|021|Hippowdon;Diamond & Pearl;Majestic Dawn;MD;021;Hippowdon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|022|Infernape;Diamond & Pearl;Majestic Dawn;MD;022;Infernape;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|023|Jolteon;Diamond & Pearl;Majestic Dawn;MD;023;Jolteon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|024|Leafeon;Diamond & Pearl;Majestic Dawn;MD;024;Leafeon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|025|Minun;Diamond & Pearl;Majestic Dawn;MD;025;Minun;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|026|Omastar;Diamond & Pearl;Majestic Dawn;MD;026;Omastar;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|027|Phione;Diamond & Pearl;Majestic Dawn;MD;027;Phione;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|028|Plusle;Diamond & Pearl;Majestic Dawn;MD;028;Plusle;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|029|Scizor;Diamond & Pearl;Majestic Dawn;MD;029;Scizor;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|030|Torterra;Diamond & Pearl;Majestic Dawn;MD;030;Torterra;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|031|Toxicroak;Diamond & Pearl;Majestic Dawn;MD;031;Toxicroak;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|032|Umbreon;Diamond & Pearl;Majestic Dawn;MD;032;Umbreon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|033|Unown [P];Diamond & Pearl;Majestic Dawn;MD;033;Unown [P];;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|034|Vaporeon;Diamond & Pearl;Majestic Dawn;MD;034;Vaporeon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|035|Ambipom;Diamond & Pearl;Majestic Dawn;MD;035;Ambipom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|036|Fearow;Diamond & Pearl;Majestic Dawn;MD;036;Fearow;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|037|Grotle;Diamond & Pearl;Majestic Dawn;MD;037;Grotle;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|038|Kangaskhan;Diamond & Pearl;Majestic Dawn;MD;038;Kangaskhan;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|039|Lickitung;Diamond & Pearl;Majestic Dawn;MD;039;Lickitung;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|040|Manectric;Diamond & Pearl;Majestic Dawn;MD;040;Manectric;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|041|Monferno;Diamond & Pearl;Majestic Dawn;MD;041;Monferno;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|042|Mothim;Diamond & Pearl;Majestic Dawn;MD;042;Mothim;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|043|Pachirisu;Diamond & Pearl;Majestic Dawn;MD;043;Pachirisu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|044|Prinplup;Diamond & Pearl;Majestic Dawn;MD;044;Prinplup;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|045|Raichu;Diamond & Pearl;Majestic Dawn;MD;045;Raichu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|046|Scyther;Diamond & Pearl;Majestic Dawn;MD;046;Scyther;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|047|Staravia;Diamond & Pearl;Majestic Dawn;MD;047;Staravia;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|048|Sudowoodo;Diamond & Pearl;Majestic Dawn;MD;048;Sudowoodo;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|049|Unown [Q];Diamond & Pearl;Majestic Dawn;MD;049;Unown [Q];;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|050|Aipom;Diamond & Pearl;Majestic Dawn;MD;050;Aipom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|051|Aipom;Diamond & Pearl;Majestic Dawn;MD;051;Aipom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|052|Bronzor;Diamond & Pearl;Majestic Dawn;MD;052;Bronzor;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|053|Buneary;Diamond & Pearl;Majestic Dawn;MD;053;Buneary;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|054|Burmy Sandy Cloak;Diamond & Pearl;Majestic Dawn;MD;054;Burmy Sandy Cloak;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|055|Chatot;Diamond & Pearl;Majestic Dawn;MD;055;Chatot;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|056|Chimchar;Diamond & Pearl;Majestic Dawn;MD;056;Chimchar;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|057|Chimchar;Diamond & Pearl;Majestic Dawn;MD;057;Chimchar;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|058|Chingling;Diamond & Pearl;Majestic Dawn;MD;058;Chingling;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|059|Combee;Diamond & Pearl;Majestic Dawn;MD;059;Combee;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|060|Croagunk;Diamond & Pearl;Majestic Dawn;MD;060;Croagunk;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|061|Drifloon;Diamond & Pearl;Majestic Dawn;MD;061;Drifloon;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|062|Eevee;Diamond & Pearl;Majestic Dawn;MD;062;Eevee;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|063|Eevee;Diamond & Pearl;Majestic Dawn;MD;063;Eevee;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|064|Electrike;Diamond & Pearl;Majestic Dawn;MD;064;Electrike;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|065|Glameow;Diamond & Pearl;Majestic Dawn;MD;065;Glameow;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|066|Hippopotas;Diamond & Pearl;Majestic Dawn;MD;066;Hippopotas;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|067|Kabuto;Diamond & Pearl;Majestic Dawn;MD;067;Kabuto;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|068|Munchlax;Diamond & Pearl;Majestic Dawn;MD;068;Munchlax;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|069|Omanyte;Diamond & Pearl;Majestic Dawn;MD;069;Omanyte;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|070|Pikachu;Diamond & Pearl;Majestic Dawn;MD;070;Pikachu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|071|Piplup;Diamond & Pearl;Majestic Dawn;MD;071;Piplup;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|072|Piplup;Diamond & Pearl;Majestic Dawn;MD;072;Piplup;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|073|Shellos East Sea;Diamond & Pearl;Majestic Dawn;MD;073;Shellos East Sea;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|074|Spearow;Diamond & Pearl;Majestic Dawn;MD;074;Spearow;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|075|Starly;Diamond & Pearl;Majestic Dawn;MD;075;Starly;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|076|Stunky;Diamond & Pearl;Majestic Dawn;MD;076;Stunky;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|077|Turtwig;Diamond & Pearl;Majestic Dawn;MD;077;Turtwig;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|078|Turtwig;Diamond & Pearl;Majestic Dawn;MD;078;Turtwig;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|079|Dawn Stadium;Diamond & Pearl;Majestic Dawn;MD;079;Dawn Stadium;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|080|Dusk Ball;Diamond & Pearl;Majestic Dawn;MD;080;Dusk Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|081|Energy Restore;Diamond & Pearl;Majestic Dawn;MD;081;Energy Restore;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|082|Fossil Excavator;Diamond & Pearl;Majestic Dawn;MD;082;Fossil Excavator;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|083|Mom's Kindness;Diamond & Pearl;Majestic Dawn;MD;083;Mom's Kindness;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|084|Old Amber;Diamond & Pearl;Majestic Dawn;MD;084;Old Amber;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|085|Poké Ball;Diamond & Pearl;Majestic Dawn;MD;085;Poké Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|086|Quick Ball;Diamond & Pearl;Majestic Dawn;MD;086;Quick Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|087|Super Scoop Up;Diamond & Pearl;Majestic Dawn;MD;087;Super Scoop Up;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|088|Warp Point;Diamond & Pearl;Majestic Dawn;MD;088;Warp Point;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|089|Dome Fossil;Diamond & Pearl;Majestic Dawn;MD;089;Dome Fossil;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|090|Energy Search;Diamond & Pearl;Majestic Dawn;MD;090;Energy Search;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|091|Helix Fossil;Diamond & Pearl;Majestic Dawn;MD;091;Helix Fossil;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|092|Call Energy;Diamond & Pearl;Majestic Dawn;MD;092;Call Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|093|Darkness Energy;Diamond & Pearl;Majestic Dawn;MD;093;Darkness Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|094|Health Energy;Diamond & Pearl;Majestic Dawn;MD;094;Health Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|095|Metal Energy;Diamond & Pearl;Majestic Dawn;MD;095;Metal Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|096|Recover Energy;Diamond & Pearl;Majestic Dawn;MD;096;Recover Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|097|Garchomp LV.X;Diamond & Pearl;Majestic Dawn;MD;097;Garchomp LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|098|Glaceon LV.X;Diamond & Pearl;Majestic Dawn;MD;098;Glaceon LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|099|Leafeon LV.X;Diamond & Pearl;Majestic Dawn;MD;099;Leafeon LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Majestic Dawn|MD|100|Porygon-Z LV.X;Diamond & Pearl;Majestic Dawn;MD;100;Porygon-Z LV.X;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|001|Blaziken;Diamond & Pearl;Great Encounters;GE;001;Blaziken;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|002|Cresselia;Diamond & Pearl;Great Encounters;GE;002;Cresselia;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|003|Darkrai;Diamond & Pearl;Great Encounters;GE;003;Darkrai;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|004|Darkrai;Diamond & Pearl;Great Encounters;GE;004;Darkrai;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|005|Pachirisu;Diamond & Pearl;Great Encounters;GE;005;Pachirisu;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|006|Porygon-Z;Diamond & Pearl;Great Encounters;GE;006;Porygon-Z;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|007|Rotom;Diamond & Pearl;Great Encounters;GE;007;Rotom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|008|Sceptile;Diamond & Pearl;Great Encounters;GE;008;Sceptile;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|009|Swampert;Diamond & Pearl;Great Encounters;GE;009;Swampert;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|010|Tangrowth;Diamond & Pearl;Great Encounters;GE;010;Tangrowth;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|011|Togekiss;Diamond & Pearl;Great Encounters;GE;011;Togekiss;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|012|Altaria;Diamond & Pearl;Great Encounters;GE;012;Altaria;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|013|Beedrill;Diamond & Pearl;Great Encounters;GE;013;Beedrill;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|014|Butterfree;Diamond & Pearl;Great Encounters;GE;014;Butterfree;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|015|Claydol;Diamond & Pearl;Great Encounters;GE;015;Claydol;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|016|Dialga;Diamond & Pearl;Great Encounters;GE;016;Dialga;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|017|Exploud;Diamond & Pearl;Great Encounters;GE;017;Exploud;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|018|Houndoom;Diamond & Pearl;Great Encounters;GE;018;Houndoom;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|019|Hypno;Diamond & Pearl;Great Encounters;GE;019;Hypno;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|020|Kingler;Diamond & Pearl;Great Encounters;GE;020;Kingler;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|021|Lapras;Diamond & Pearl;Great Encounters;GE;021;Lapras;;;;;;;;;;
niet gekoppeld;unmatched;0;Diamond & Pearl|Great Encounters|GE|022|Latias;Diamond & Pearl;Great Encounters;GE;022;Latias;;;;;;;;;;
